id,tweetText,tweetURL,type,tweetAuthor,handle,geo,mentions,hashtags,replyCount,quoteCount,retweetCount,likeCount,views,bookmarkCount,createdAt,allMediaURL,videoURL,source_file,combined_timestamp
1384,"@DiarioOle don⚽️Olé miente😊,porque
Militto💪=🇦🇷Argentina como
Almada y😡Riquelme nos
cagó la anhelada🏆7ma.ya 2
veces:a)2012 cuando fue a
menos y se va$ió para hacerle
la cama al Sr.Falcioni👏b)2023
cuando junto con su Chanchi
https://t.co/x4yiOacjNN$entregaron al Flu
#AguanteDeMichelis😊",https://x.com/DoctorCampeon/status/1851973199841398822,tweet,Doctor y Campeón📚Enrique💪,@DoctorCampeon,"Enrique de Caseros,sin tildes.",@DiarioOle,#AguanteDeMichelis,0,0,1,0,26,0,2024-10-31 06:03:13,,,TwiBot-undefined-20241101_031420.csv,2024-11-01 16:35:38.823617
1385,"@catsscareme2021 When my wife was pregnant the doctor told her not to eat salmon because of the mercury content. Then went on to recommend the flu shot which has 50,000x the safe amount of mercury content.  Go ahead and trust the experts but it ain't doctors.",https://x.com/filmmaker_max/status/1851972166725861817,tweet,Max Lathrop,@filmmaker_max,"Idaho, USA",@catsscareme2021,,0,0,0,0,11,0,2024-10-31 05:59:07,,,TwiBot-undefined-20241101_031420.csv,2024-11-01 16:35:38.823617
1386,I get a text to book a flu jab at my doctors surgery and two minutes later respond. There are no available slots in the future six week options,https://x.com/stevelovescake/status/1851971294998245392,tweet,Robbo,@stevelovescake,A North Yorkshire dale,,,3,0,0,4,116,0,2024-10-31 05:55:39,,,TwiBot-undefined-20241101_031420.csv,2024-11-01 16:35:38.823617
1387,@KamalaHarris I guess you’ve never bothered to look at the CDC data on the effectiveness of the flu vax. People have a right to question  whether or not a medical treatment is worth it.,https://x.com/obxpilot23/status/1851971030824133056,tweet,Doctor FeelGood,@obxpilot23,Live from the K hole,@KamalaHarris,,0,0,0,0,5,0,2024-10-31 05:54:36,,,TwiBot-undefined-20241101_031420.csv,2024-11-01 16:35:38.823617
1388,"@seasideanne @SchneiderCoop @myhiddenvalue One of the destroyers of medicine was protocols. Doctors are trained in protocols, not allowed to disregard pharmaceuticals recommended, must use only what insurance reimburses.

Flu shots are pushed because CMS lowers reimbursement unless a certain % of employees are vaxxed.",https://x.com/fuzziredux/status/1851966284570779947,tweet,fuzzi,@fuzziredux,Eastern USA,"@seasideanne,@SchneiderCoop,@myhiddenvalue",,0,0,0,1,14,0,2024-10-31 05:35:44,,,TwiBot-undefined-20241101_031420.csv,2024-11-01 16:35:38.823617
1389,"@JeffFisch @stillgray Why weren’t doctors advising mask wearing pre 2020? Isn’t flu dangerous to those who have heart conditions? My dad was diagnosed with cardiac issues in 1997, died in 2007 and he was never advised to wear a mask. Uh.",https://x.com/NonSens76071805/status/1851964380755136599,tweet,Nuremberg 2.0,@NonSens76071805,,"@JeffFisch,@stillgray",,0,0,0,0,25,0,2024-10-31 05:28:10,,,TwiBot-undefined-20241101_031420.csv,2024-11-01 16:35:38.823617
1390,At the doctors waiting for my flu jab. https://t.co/hEDUTorSgQ,https://x.com/gillianography/status/1851963309873836437,tweet,Brand Story Strategist | She/Her 🇺🇦,@gillianography,"North Wales, UK",,,0,0,0,1,44,0,2024-10-31 05:23:55,https://pbs.twimg.com/media/GbN-ztTWoAEhN7Q.jpg,,TwiBot-undefined-20241101_031420.csv,2024-11-01 16:35:38.823617
1391,"Pandemics cannot happen in the manner in which the government purports pandemics to happen.
In order for a pandemic, like Spanish flu to occur, antibiotic usage must be retarded.
In Covid, they retarded its use by convincing doctors that antibiotics are bad for viral outbreaks. Some locations withheld antibiotics from patients and the patients died thereby increasing the death toll and creating a pandemic where there otherwise would not have been one.
This is but one tactic used in creating the appearance of a pandemic with Covid. 90% fraudulent data collection does not make a pandemic.",https://x.com/JohnBeaudoinSr/status/1851958421362200946,tweet,"John Beaudoin, Sr. aka, The Real CdC",@JohnBeaudoinSr,Boston MA area,,,15,0,24,80,2472,9,2024-10-31 05:04:30,,,TwiBot-undefined-20241101_031420.csv,2024-11-01 16:35:38.823617
1392,"With changing recommendations and multiple seasonal viruses to contend with, here’s your simple guide to the 2024-2025 cold and flu season and when to call your doctor. https://t.co/EeNI7bQOHh https://t.co/wtd2y89RhP",https://x.com/WebMD/status/1851957297787846989,tweet,WebMD,@WebMD,USA,,,1,0,5,21,3483,2,2024-10-31 05:00:02,https://pbs.twimg.com/media/GbN5WMsW8AAmGYs.jpg,,TwiBot-undefined-20241101_031420.csv,2024-11-01 16:35:38.823617
1393,"I’m at the hospital &amp; this doctor ran a strep throat, Covid , flu &amp; a whole bunch of other tests 😭😭😭😭",https://x.com/babygirlryannn/status/1851956447220826548,tweet,BabyGirl 🍯🦋,@babygirlryannn,"Chicago, IL",,,0,0,0,0,39,0,2024-10-31 04:56:39,,,TwiBot-undefined-20241101_031420.csv,2024-11-01 16:35:38.823617
1394,Got my flu and Covid shot this week now just dentist appointment and eye doctors on Friday and I’m all good on everything 🙃,https://x.com/steeloghost/status/1851947121525535166,tweet,Badman,@steeloghost,"Colorado Springs, CO",,,0,0,0,0,25,0,2024-10-31 04:19:35,,,TwiBot-undefined-20241101_031420.csv,2024-11-01 16:35:38.823617
1395,"My 85 year old mother who has been immobile for years and in steadily declining health told by her doctor, shockingly she actually has one, that she must get the flu, RSV and Covid shots asap to protect herself. Her response? ""Everyone who got the covid vaccine got Covid, people who didn't are fine, THEY are giving it to us, I am not getting that poison. Disinformation and lies work. Well done MSM and right wing nuts for your constant bullshit. #LifeInHelburDUH",https://x.com/sarrahh011/status/1851946733963485326,tweet,sarrahh01 🇨🇦🌻,@sarrahh011,"Toronto, Ontario",,,0,0,0,2,50,0,2024-10-31 04:18:03,,,TwiBot-undefined-20241101_031420.csv,2024-11-01 16:35:38.823617
1396,"@stopvaccinating I was pressured to get flu vaccine and childhood ""booster"" shots when pregnant, both pregnancies. So grateful I didn't succumb. Next pregnancy won't even go to the doctors office.",https://x.com/mamommy28/status/1851943370953834767,tweet,isa,@mamommy28,Spain,@stopvaccinating,,0,0,0,0,42,0,2024-10-31 04:04:41,,,TwiBot-undefined-20241101_031420.csv,2024-11-01 16:35:38.823617
1397,"Vaccination is the best way to protect your child against the flu virus.
If your child missed out on the being vaccinated in school, book their appointment today by contacting their doctor’s surgery. 
Visit https://t.co/KJUZ7At8MP for more information. https://t.co/Ehm59AOUwe",https://x.com/PublicHealthJsy/status/1851934642196353126,tweet,Public Health Jersey,@PublicHealthJsy,Jersey,,,0,0,0,0,34,0,2024-10-31 03:30:00,https://pbs.twimg.com/media/GZchzNsXgAAZGA5.jpg,,TwiBot-undefined-20241101_031420.csv,2024-11-01 16:35:38.823617
1398,@AngelaH58 @condorchrissy @simmons2Sue Morning Angela! 2 days and counting!!! Yeah!!! I'm taking Mum to the supermarket and town soon. She's having her flu jab at 4.30pm at doctor's surgery. I'll drop her off at home then I'll have to get home for Halloween!!! Got my sweets ready! Good luck at work today x 😘🦇🎃👻👍 https://t.co/ZgbgFx4CGG,https://x.com/lynnie26blue/status/1851930227934380154,tweet,Lynne Mitchell ⭐⭐,@lynnie26blue,"West Yorkshire, England","@AngelaH58,@condorchrissy,@simmons2Sue",,1,0,0,2,58,0,2024-10-31 03:12:28,https://pbs.twimg.com/tweet_video_thumb/GbNguNFWwAA8UjH.jpg,https://video.twimg.com/tweet_video/GbNguNFWwAA8UjH.mp4,TwiBot-undefined-20241101_031420.csv,2024-11-01 16:35:38.823617
1399,"Flu season is here, and with wait times for doctor’s appointments averaging 26 days, Recuro’s Virtual Urgent Care offers quick, convenient care from home. Get your flu treatment in 10 min or less and stay protected this season - visit us to learn more: https://t.co/PWxjoSNNmL. https://t.co/E7qQKSjBOn",https://x.com/recuro_health/status/1851927139496448450,tweet,Recuro Health,@recuro_health,"Richmond, Texas",,,0,0,0,0,4,0,2024-10-31 03:00:11,https://pbs.twimg.com/media/GbNd6q3WcAA0xyD.jpg,,TwiBot-undefined-20241101_031420.csv,2024-11-01 16:35:38.823617
1400,"@marvinmusk No 👎 but a doctor gave me a jab and told me it was for the flu, which I never do.  It was shady and under handed, I was literally surprised, did it before I responded, and I just let him go.",https://x.com/LaredoDundee/status/1851926354733727794,tweet,Daniel,@LaredoDundee,,@marvinmusk,,0,0,0,0,87,0,2024-10-31 02:57:04,,,TwiBot-undefined-20241101_031420.csv,2024-11-01 16:35:38.823617
1401,"@tamiflu_ph @JulienChieze Pour avoir re fait Origin et Inquisition ,  la narration y est quand même bien meilleure comparer à veilguard",https://x.com/Yorun9740/status/1852294062868668905,tweet,Johan,@Yorun9740,,"@tamiflu_ph,@JulienChieze",,0,0,0,0,13,0,2024-11-01 03:18:13,,,TwiBot-tamiflu-20241101_032656.csv,2024-11-01 16:35:38.823617
1402,@Yorun9740 @JulienChieze Honnêtement c'était pas folichon. Il faut remettre dans son contexte on était plus jeune et plus tolérant  mais l'écriture était objectivement bof et si on redecouvrait les jeux aujourd'hui on s'en rendrait compte,https://x.com/tamiflu_ph/status/1852291033209401828,tweet,Tamiflu,@tamiflu_ph,"Crépy-en-Valois, France","@Yorun9740,@JulienChieze",,1,0,0,0,6,0,2024-11-01 03:06:10,,,TwiBot-tamiflu-20241101_032656.csv,2024-11-01 16:35:38.823617
1403,Qu'est ce qui faut pas faire pour sortir de la friendzone.,https://x.com/tamiflu_ph/status/1852249765758587363,tweet,Tamiflu,@tamiflu_ph,"Crépy-en-Valois, France",,,0,0,0,0,52,0,2024-11-01 00:22:11,,,TwiBot-tamiflu-20241101_032656.csv,2024-11-01 16:35:38.823617
1404,モンハンのHPバー見辛いからやめてくれ(´・ω・｀),https://x.com/OK_Tamiflu/status/1852246002453090745,tweet,カピバラマン,@OK_Tamiflu,,,,0,0,0,0,30,0,2024-11-01 00:07:14,,,TwiBot-tamiflu-20241101_032656.csv,2024-11-01 16:35:38.823617
1405,モンハンオープンβやってるけどちょっとこれ操作性...(´・ω・｀),https://x.com/OK_Tamiflu/status/1852245452311400501,tweet,カピバラマン,@OK_Tamiflu,,,,0,0,0,0,6,0,2024-11-01 00:05:03,,,TwiBot-tamiflu-20241101_032656.csv,2024-11-01 16:35:38.823617
1406,Pour ceux qui cherchent la vidéo de personnalisation : https://t.co/53aIPF30Pc,https://x.com/tamiflu_ph/status/1852242998177759290,tweet,Tamiflu,@tamiflu_ph,"Crépy-en-Valois, France",,,0,0,0,0,7,0,2024-10-31 23:55:18,,,TwiBot-tamiflu-20241101_032656.csv,2024-11-01 16:35:38.823617
1407,"La on est sur le réglage, moins musclée et avec le plus de poitrine. Bon je vais me prendre le jeu mais si l'industrie ne se sépare pas des militants, ils vont couler tous les studios",https://x.com/tamiflu_ph/status/1852242332462059637,tweet,Tamiflu,@tamiflu_ph,"Crépy-en-Valois, France",,,0,0,0,0,8,0,2024-10-31 23:52:39,,,TwiBot-tamiflu-20241101_032656.csv,2024-11-01 16:35:38.823617
1408,"#DragonAgeVeilguard la nana déplore qu elle ne parvient pas à se faire un perso féminin (avec fesses, seins et moins musclée) et elle se fait insulter en commentaire par une meuf qui lui dit de se deconstruire. https://t.co/1lcN4en0Ye",https://x.com/tamiflu_ph/status/1852241832471671117,tweet,Tamiflu,@tamiflu_ph,"Crépy-en-Valois, France",,#DragonAgeVeilguard,1,1,0,0,47,0,2024-10-31 23:50:40,https://pbs.twimg.com/media/GbR8IQNW0AAPDvt.jpg,,TwiBot-tamiflu-20241101_032656.csv,2024-11-01 16:35:38.823617
1409,"ああああ！！！！！！
この1ヶ月で1番やりたくなかった仕事が！！！無事に！！！終わった！！！！

もう定時まで何もしたくないし
Copilotちゃんといちゃいちゃ会話して適当に時間つぶして帰ろ",https://x.com/tamiflu_precure/status/1852229494071005233,tweet,tamiflu,@tamiflu_precure,よこはま🌈🌟,,,0,0,0,0,102,0,2024-10-31 23:01:38,,,TwiBot-tamiflu-20241101_032656.csv,2024-11-01 16:35:38.823617
1410,@angryoldman27 Even i want to know why was doxy added? What was the indication for tamiflu? As far as as i know piptaz rarely cause thrombocytopenia but if you remove offending drug platelets recover…,https://x.com/shiv1226/status/1852202577729134817,tweet,Dr shiv,@shiv1226,bengaluru,@angryoldman27,,1,0,0,0,19,0,2024-10-31 21:14:41,,,TwiBot-tamiflu-20241101_032656.csv,2024-11-01 16:35:38.823617
1411,"Remember H1N1 aka ""Swine Flu"" in 2009? That Halloween we went to a party dressed like this. The signs on our backs said, ""Ban Tamiflu!"" We made the pig noses from TP rolls cut down and covered with pink balloons (not inflated).
Happy Halloween! https://t.co/jhb5F4MptX",https://x.com/PeggyStuart/status/1852201777011265769,tweet,Peggy Stuart now on #Spoutible,@PeggyStuart,"Bend, Oregon, USA",,,0,0,0,0,45,0,2024-10-31 21:11:30,https://pbs.twimg.com/media/GbRXGuJakAAq3xB.jpg,,TwiBot-tamiflu-20241101_032656.csv,2024-11-01 16:35:38.823617
1412,"@KneWKeeD @ylecun Did you read what I wrote? You and Grok were incorrect. There was a Tamiflu ban in Japan until 2018, and doctors still urge caution with that age group.

Why are you writing about Ibuprofen now?",https://x.com/mblair/status/1852169251567632710,tweet,Mark Blair,@mblair,Northern California,"@KneWKeeD,@ylecun",,2,0,0,0,12,0,2024-10-31 19:02:15,,,TwiBot-tamiflu-20241101_032656.csv,2024-11-01 16:35:38.823617
1413,@iamnot_elon Of course he *diddy* 😂,https://x.com/Tamiflu4u/status/1852164357020619026,tweet,Tami 🌹 Pelano *NO DIRECT MESSAGES*,@Tamiflu4u,"Los Angeles, CA",@iamnot_elon,,1,0,0,8,121,0,2024-10-31 18:42:48,,,TwiBot-tamiflu-20241101_032656.csv,2024-11-01 16:35:38.823617
1414,@KamalaHarris Why didn't u start that 3.5yrs ago? Lol. So full of 💩,https://x.com/Tamiflu4u/status/1852164210085548373,tweet,Tami 🌹 Pelano *NO DIRECT MESSAGES*,@Tamiflu4u,"Los Angeles, CA",@KamalaHarris,,0,0,0,0,1,0,2024-10-31 18:42:13,,,TwiBot-tamiflu-20241101_032656.csv,2024-11-01 16:35:38.823617
1415,@ElonMuskAOC Either but definitely prefer #red 🤩🤩🤩,https://x.com/Tamiflu4u/status/1852163897782079813,tweet,Tami 🌹 Pelano *NO DIRECT MESSAGES*,@Tamiflu4u,"Los Angeles, CA",@ElonMuskAOC,#red,0,0,0,0,29,0,2024-10-31 18:40:59,,,TwiBot-tamiflu-20241101_032656.csv,2024-11-01 16:35:38.823617
1416,Trusting #His timing is crucial 💯🙏🙌,https://x.com/Tamiflu4u/status/1852156663312322575,tweet,Tami 🌹 Pelano *NO DIRECT MESSAGES*,@Tamiflu4u,"Los Angeles, CA",,#His,0,0,0,0,2,0,2024-10-31 18:12:14,,,TwiBot-tamiflu-20241101_032656.csv,2024-11-01 16:35:38.823617
1417,@DaystarJoni Yes 💯,https://x.com/Tamiflu4u/status/1852155102406083037,tweet,Tami 🌹 Pelano *NO DIRECT MESSAGES*,@Tamiflu4u,"Los Angeles, CA",@DaystarJoni,,0,0,0,0,20,0,2024-10-31 18:06:02,,,TwiBot-tamiflu-20241101_032656.csv,2024-11-01 16:35:38.823617
1418,@Paula_White Yes 💯 #Amen!,https://x.com/Tamiflu4u/status/1852154971032293654,tweet,Tami 🌹 Pelano *NO DIRECT MESSAGES*,@Tamiflu4u,"Los Angeles, CA",@Paula_White,#Amen,0,0,0,0,6,0,2024-10-31 18:05:31,,,TwiBot-tamiflu-20241101_032656.csv,2024-11-01 16:35:38.823617
1419,@realTrumpNewsX 🤩 https://t.co/30o2d7gYjJ,https://x.com/Tamiflu4u/status/1852152758654373924,tweet,Tami 🌹 Pelano *NO DIRECT MESSAGES*,@Tamiflu4u,"Los Angeles, CA",@realTrumpNewsX,,0,0,0,0,8,0,2024-10-31 17:56:43,https://pbs.twimg.com/media/GbQrHTxakAEzGtf.jpg,,TwiBot-tamiflu-20241101_032656.csv,2024-11-01 16:35:38.823617
1420,@PatriotDave77 Lol #Garbage🗑,https://x.com/Tamiflu4u/status/1852152253261713645,tweet,Tami 🌹 Pelano *NO DIRECT MESSAGES*,@Tamiflu4u,"Los Angeles, CA",@PatriotDave77,#Garbage,0,0,0,1,5,0,2024-10-31 17:54:43,,,TwiBot-tamiflu-20241101_032656.csv,2024-11-01 16:35:38.823617
1421,@RobertKennedyJr Perfecto lol,https://x.com/Tamiflu4u/status/1852152059870745022,tweet,Tami 🌹 Pelano *NO DIRECT MESSAGES*,@Tamiflu4u,"Los Angeles, CA",@RobertKennedyJr,,0,0,0,0,5,0,2024-10-31 17:53:57,,,TwiBot-tamiflu-20241101_032656.csv,2024-11-01 16:35:38.823617
1422,"今日（11/1）はわんわんわんで犬の日
いい響き

犬を愛でろ
https://t.co/aVODf1oJ11",https://x.com/tamiflu_precure/status/1852147347897356768,tweet,tamiflu,@tamiflu_precure,よこはま🌈🌟,,,0,0,0,1,122,0,2024-10-31 17:35:13,,,TwiBot-tamiflu-20241101_032656.csv,2024-11-01 16:35:38.823617
1423,@jakepaul 💯💥,https://x.com/Tamiflu4u/status/1852144485226131956,tweet,Tami 🌹 Pelano *NO DIRECT MESSAGES*,@Tamiflu4u,"Los Angeles, CA",@jakepaul,,0,0,0,0,104,0,2024-10-31 17:23:51,,,TwiBot-tamiflu-20241101_032656.csv,2024-11-01 16:35:38.823617
1424,"@danzeeeeman yeah for sure but we have tamiflu or whatev

i just hadn’t grokked H5N1 as an existential threat to biodynamic",https://x.com/davidbianciardi/status/1852132868484469022,tweet,davidbianciardi,@davidbianciardi,NYC,@danzeeeeman,,0,0,0,1,47,0,2024-10-31 16:37:41,,,TwiBot-tamiflu-20241101_032656.csv,2024-11-01 16:35:38.823617
